source,target,source_name,target_name,role,sum_box_office,avg_box_office,avg_rating,movies
488,1332292,Steven Spielberg,Sarah Broshar,Editor,907172747.0,226793187,7.34,"[{""id"": 333339, ""title"": ""Ready Player One"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt1677720/"", ""rating"": 7.604, ""revenue"": 607274134}, {""id"": 446354, ""title"": ""The Post"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt6294822/"", ""rating"": 6.997, ""revenue"": 179769467}, {""id"": 511809, ""title"": ""West Side Story"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt3581652/"", ""rating"": 7.035, ""revenue"": 74530532}, {""id"": 804095, ""title"": ""The Fabelmans"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt14208870/"", ""rating"": 7.711, ""revenue"": 45598614}]"
488,9851,Steven Spielberg,Leonard Bernstein,Music Composer,74530532.0,74530532,7.04,"[{""id"": 511809, ""title"": ""West Side Story"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt3581652/"", ""rating"": 7.035, ""revenue"": 74530532}]"
1032,3661,Martin Scorsese,Thelma Schoonmaker,Editor,2188804416.0,104228782,7.45,"[{""id"": 524, ""title"": ""Casino"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0112641/"", ""rating"": 8.009, ""revenue"": 116112375}, {""id"": 769, ""title"": ""GoodFellas"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0099685/"", ""rating"": 8.466, ""revenue"": 46835000}, {""id"": 1422, ""title"": ""The Departed"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0407887/"", ""rating"": 8.168, ""revenue"": 291465000}, {""id"": 1578, ""title"": ""Raging Bull"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0081398/"", ""rating"": 7.955, ""revenue"": 23000000}, {""id"": 1598, ""title"": ""Cape Fear"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0101540/"", ""rating"": 7.3, ""revenue"": 182300000}, {""id"": 2567, ""title"": ""The Aviator"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0338751/"", ""rating"": 7.227, ""revenue"": 213700000}, {""id"": 10436, ""title"": ""The Age of Innocence"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0106226/"", ""rating"": 6.972, ""revenue"": 32255440}, {""id"": 3131, ""title"": ""Gangs of New York"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0217505/"", ""rating"": 7.32, ""revenue"": 193772504}, {""id"": 10843, ""title"": ""After Hours"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0088680/"", ""rating"": 7.467, ""revenue"": 10609321}, {""id"": 11051, ""title"": ""The Last Temptation of Christ"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0095497/"", ""rating"": 7.198, ""revenue"": 8400000}, {""id"": 11324, ""title"": ""Shutter Island"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1130884/"", ""rating"": 8.199, ""revenue"": 294800000}, {""id"": 11873, ""title"": ""The Color of Money"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0090863/"", ""rating"": 6.845, ""revenue"": 52293982}, {""id"": 8649, ""title"": ""Bringing Out the Dead"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0163988/"", ""rating"": 6.6, ""revenue"": 16800000}, {""id"": 9746, ""title"": ""Kundun"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0119485/"", ""rating"": 6.9, ""revenue"": 5684789}, {""id"": 44826, ""title"": ""Hugo"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0970179/"", ""rating"": 7.172, ""revenue"": 185770160}, {""id"": 106646, ""title"": ""The Wolf of Wall Street"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0993846/"", ""rating"": 8.035, ""revenue"": 392000000}, {""id"": 398978, ""title"": ""The Irishman"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt1302006/"", ""rating"": 7.615, ""revenue"": 968853}, {""id"": 68730, ""title"": ""Silence"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0490215/"", ""rating"": 7.119, ""revenue"": 23737523}, {""id"": 466420, ""title"": ""Killers of the Flower Moon"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt5537002/"", ""rating"": 7.819, ""revenue"": 85000000}, {""id"": 262, ""title"": ""The King of Comedy"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0085794/"", ""rating"": 7.795, ""revenue"": 2536000}, {""id"": 9686, ""title"": ""New York Stories"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0097965/"", ""rating"": 6.275, ""revenue"": 10763469}]"
1032,149,Martin Scorsese,Robert Richardson,Cinematographer,827182535.0,165436507,7.44,"[{""id"": 524, ""title"": ""Casino"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0112641/"", ""rating"": 8.009, ""revenue"": 116112375}, {""id"": 2567, ""title"": ""The Aviator"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0338751/"", ""rating"": 7.227, ""revenue"": 213700000}, {""id"": 11324, ""title"": ""Shutter Island"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt1130884/"", ""rating"": 8.199, ""revenue"": 294800000}, {""id"": 8649, ""title"": ""Bringing Out the Dead"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0163988/"", ""rating"": 6.6, ""revenue"": 16800000}, {""id"": 44826, ""title"": ""Hugo"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0970179/"", ""rating"": 7.172, ""revenue"": 185770160}]"
1032,11474,Martin Scorsese,James Y. Kwei,Editor,46835000.0,46835000,8.47,"[{""id"": 769, ""title"": ""GoodFellas"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0099685/"", ""rating"": 8.466, ""revenue"": 46835000}]"
1032,3769,Martin Scorsese,Michael Ballhaus,Cinematographer,635631247.0,90804464,7.49,"[{""id"": 769, ""title"": ""GoodFellas"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0099685/"", ""rating"": 8.466, ""revenue"": 46835000}, {""id"": 1422, ""title"": ""The Departed"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0407887/"", ""rating"": 8.168, ""revenue"": 291465000}, {""id"": 10436, ""title"": ""The Age of Innocence"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0106226/"", ""rating"": 6.972, ""revenue"": 32255440}, {""id"": 3131, ""title"": ""Gangs of New York"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0217505/"", ""rating"": 7.32, ""revenue"": 193772504}, {""id"": 10843, ""title"": ""After Hours"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0088680/"", ""rating"": 7.467, ""revenue"": 10609321}, {""id"": 11051, ""title"": ""The Last Temptation of Christ"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0095497/"", ""rating"": 7.198, ""revenue"": 8400000}, {""id"": 11873, ""title"": ""The Color of Money"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0090863/"", ""rating"": 6.845, ""revenue"": 52293982}]"
1032,117,Martin Scorsese,Howard Shore,Music Composer,895316985.0,179063397,7.47,"[{""id"": 1422, ""title"": ""The Departed"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0407887/"", ""rating"": 8.168, ""revenue"": 291465000}, {""id"": 2567, ""title"": ""The Aviator"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0338751/"", ""rating"": 7.227, ""revenue"": 213700000}, {""id"": 3131, ""title"": ""Gangs of New York"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0217505/"", ""rating"": 7.32, ""revenue"": 193772504}, {""id"": 10843, ""title"": ""After Hours"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0088680/"", ""rating"": 7.467, ""revenue"": 10609321}, {""id"": 44826, ""title"": ""Hugo"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0970179/"", ""rating"": 7.172, ""revenue"": 185770160}]"
1032,1044,Martin Scorsese,Michael Chapman,Cinematographer,51600000.0,25800000,8.05,"[{""id"": 1578, ""title"": ""Raging Bull"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0081398/"", ""rating"": 7.955, ""revenue"": 23000000}, {""id"": 103, ""title"": ""Taxi Driver"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0075314/"", ""rating"": 8.155, ""revenue"": 28600000}]"
1032,5629,Martin Scorsese,Freddie Francis,Cinematographer,182300000.0,182300000,7.3,"[{""id"": 1598, ""title"": ""Cape Fear"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0101540/"", ""rating"": 7.3, ""revenue"": 182300000}]"
1032,7182,Martin Scorsese,Elmer Bernstein,Music Composer,49055440.0,24527720,6.79,"[{""id"": 10436, ""title"": ""The Age of Innocence"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0106226/"", ""rating"": 6.972, ""revenue"": 32255440}, {""id"": 8649, ""title"": ""Bringing Out the Dead"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0163988/"", ""rating"": 6.6, ""revenue"": 16800000}]"
1032,39624,Martin Scorsese,Peter Gabriel,Music Composer,8400000.0,8400000,7.2,"[{""id"": 11051, ""title"": ""The Last Temptation of Christ"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0095497/"", ""rating"": 7.198, ""revenue"": 8400000}]"
1032,1047,Martin Scorsese,Tom Rolf,Editor,45000000.0,22500000,7.37,"[{""id"": 12637, ""title"": ""New York, New York"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0076451/"", ""rating"": 6.578, ""revenue"": 16400000}, {""id"": 103, ""title"": ""Taxi Driver"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0075314/"", ""rating"": 8.155, ""revenue"": 28600000}]"
1032,2551,Martin Scorsese,Marcia Lucas,Editor,37400000.0,18700000,6.78,"[{""id"": 12637, ""title"": ""New York, New York"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0076451/"", ""rating"": 6.578, ""revenue"": 16400000}, {""id"": 16153, ""title"": ""Alice Doesn't Live Here Anymore"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0071115/"", ""rating"": 6.974, ""revenue"": 21000000}]"
1032,8862,Martin Scorsese,László Kovács,Cinematographer,16400000.0,16400000,6.58,"[{""id"": 12637, ""title"": ""New York, New York"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0076451/"", ""rating"": 6.578, ""revenue"": 16400000}]"
1032,151,Martin Scorsese,Roger Deakins,Cinematographer,5684789.0,5684789,6.9,"[{""id"": 9746, ""title"": ""Kundun"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0119485/"", ""rating"": 6.9, ""revenue"": 5684789}]"
1032,1551,Martin Scorsese,Philip Glass,Music Composer,5684789.0,5684789,6.9,"[{""id"": 9746, ""title"": ""Kundun"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0119485/"", ""rating"": 6.9, ""revenue"": 5684789}]"
1032,19475,Martin Scorsese,Richard LaSalle,Music Composer,21000000.0,21000000,6.97,"[{""id"": 16153, ""title"": ""Alice Doesn't Live Here Anymore"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0071115/"", ""rating"": 6.974, ""revenue"": 21000000}]"
1032,275,Martin Scorsese,Rodrigo Prieto,Cinematographer,501706376.0,125426594,7.65,"[{""id"": 106646, ""title"": ""The Wolf of Wall Street"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0993846/"", ""rating"": 8.035, ""revenue"": 392000000}, {""id"": 398978, ""title"": ""The Irishman"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt1302006/"", ""rating"": 7.615, ""revenue"": 968853}, {""id"": 68730, ""title"": ""Silence"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0490215/"", ""rating"": 7.119, ""revenue"": 23737523}, {""id"": 466420, ""title"": ""Killers of the Flower Moon"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt5537002/"", ""rating"": 7.819, ""revenue"": 85000000}]"
1032,72861,Martin Scorsese,Robbie Robertson,Music Composer,88504853.0,29501618,7.74,"[{""id"": 398978, ""title"": ""The Irishman"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt1302006/"", ""rating"": 7.615, ""revenue"": 968853}, {""id"": 466420, ""title"": ""Killers of the Flower Moon"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt5537002/"", ""rating"": 7.819, ""revenue"": 85000000}, {""id"": 262, ""title"": ""The King of Comedy"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0085794/"", ""rating"": 7.795, ""revenue"": 2536000}]"
1032,1045,Martin Scorsese,Bernard Herrmann,Music Composer,28600000.0,28600000,8.15,"[{""id"": 103, ""title"": ""Taxi Driver"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0075314/"", ""rating"": 8.155, ""revenue"": 28600000}]"
1032,10440,Martin Scorsese,Susan E. Morse,Editor,10763469.0,10763469,6.28,"[{""id"": 9686, ""title"": ""New York Stories"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0097965/"", ""rating"": 6.275, ""revenue"": 10763469}]"
1032,11905,Martin Scorsese,Sven Nykvist,Cinematographer,10763469.0,10763469,6.28,"[{""id"": 9686, ""title"": ""New York Stories"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0097965/"", ""rating"": 6.275, ""revenue"": 10763469}]"
1032,2872,Martin Scorsese,Carmine Coppola,Music Composer,10763469.0,10763469,6.28,"[{""id"": 9686, ""title"": ""New York Stories"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0097965/"", ""rating"": 6.275, ""revenue"": 10763469}]"
578,950,Ridley Scott,Pietro Scalia,Editor,3085482693.0,280498427,6.81,"[{""id"": 98, ""title"": ""Gladiator"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0172495/"", ""rating"": 8.21, ""revenue"": 465361176}, {""id"": 855, ""title"": ""Black Hawk Down"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0265086/"", ""rating"": 7.37, ""revenue"": 172989651}, {""id"": 4421, ""title"": ""G.I. Jane"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0119173/"", ""rating"": 6.4, ""revenue"": 48169156}, {""id"": 4982, ""title"": ""American Gangster"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0765429/"", ""rating"": 7.574, ""revenue"": 266465037}, {""id"": 20662, ""title"": ""Robin Hood"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0955308/"", ""rating"": 6.387, ""revenue"": 321669741}, {""id"": 12113, ""title"": ""Body of Lies"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0758774/"", ""rating"": 6.623, ""revenue"": 113280098}, {""id"": 9740, ""title"": ""Hannibal"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0212985/"", ""rating"": 6.77, ""revenue"": 351692268}, {""id"": 70981, ""title"": ""Prometheus"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt1446714/"", ""rating"": 6.538, ""revenue"": 403354469}, {""id"": 109091, ""title"": ""The Counselor"", ""genre"": ""Thriller"", ""link"": ""https://www.imdb.com/title/tt2193215/"", ""rating"": 5.267, ""revenue"": 71009334}, {""id"": 126889, ""title"": ""Alien: Covenant"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt2316204/"", ""rating"": 6.091, ""revenue"": 240891763}, {""id"": 286217, ""title"": ""The Martian"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt3659388/"", ""rating"": 7.68, ""revenue"": 630600000}]"
578,943,Ridley Scott,John Mathieson,Cinematographer,1422411484.0,284482297,7.05,"[{""id"": 98, ""title"": ""Gladiator"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0172495/"", ""rating"": 8.21, ""revenue"": 465361176}, {""id"": 1495, ""title"": ""Kingdom of Heaven"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0320661/"", ""rating"": 6.911, ""revenue"": 218122627}, {""id"": 20662, ""title"": ""Robin Hood"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0955308/"", ""rating"": 6.387, ""revenue"": 321669741}, {""id"": 7270, ""title"": ""Matchstick Men"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0325805/"", ""rating"": 6.992, ""revenue"": 65565672}, {""id"": 9740, ""title"": ""Hannibal"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0212985/"", ""rating"": 6.77, ""revenue"": 351692268}]"
578,947,Ridley Scott,Hans Zimmer,Music Composer,1235181822.0,205863637,7.25,"[{""id"": 98, ""title"": ""Gladiator"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0172495/"", ""rating"": 8.21, ""revenue"": 465361176}, {""id"": 855, ""title"": ""Black Hawk Down"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0265086/"", ""rating"": 7.37, ""revenue"": 172989651}, {""id"": 1541, ""title"": ""Thelma & Louise"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0103074/"", ""rating"": 7.573, ""revenue"": 45361000}, {""id"": 4105, ""title"": ""Black Rain"", ""genre"": ""Drama"", ""link"": ""https://www.imdb.com/title/tt0096933/"", ""rating"": 6.579, ""revenue"": 134212055}, {""id"": 7270, ""title"": ""Matchstick Men"", ""genre"": ""Comedy"", ""link"": ""https://www.imdb.com/title/tt0325805/"", ""rating"": 6.992, ""revenue"": 65565672}, {""id"": 9740, ""title"": ""Hannibal"", ""genre"": ""Crime"", ""link"": ""https://www.imdb.com/title/tt0212985/"", ""rating"": 6.77, ""revenue"": 351692268}]"
578,948,Ridley Scott,Lisa Gerrard,Music Composer,465361176.0,465361176,8.21,"[{""id"": 98, ""title"": ""Gladiator"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0172495/"", ""rating"": 8.21, ""revenue"": 465361176}]"
578,600,Ridley Scott,Marsha Nakashima,Editor,41722424.0,41722424,7.93,"[{""id"": 78, ""title"": ""Blade Runner"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt0083658/"", ""rating"": 7.933, ""revenue"": 41722424}]"
578,595,Ridley Scott,Vangelis,Music Composer,48913823.0,24456912,7.08,"[{""id"": 78, ""title"": ""Blade Runner"", ""genre"": ""Science Fiction"", ""link"": ""https://www.imdb.com/title/tt0083658/"", ""rating"": 7.933, ""revenue"": 41722424}, {""id"": 1492, ""title"": ""1492: Conquest of Paradise"", ""genre"": ""Action"", ""link"": ""https://www.imdb.com/title/tt0103594/"", ""rating"": 6.224, ""revenue"": 7191399}]"
578,5056,Ridley Scott,Terry Rawlings,Editor,120433913.0,60216956,7.18,"[{""id"": 348, ""title"": ""Alien"", ""genre"": ""Horror"", ""link"": ""https://www.imdb.com/title/tt0078748/"", ""rating"": 8.149, ""revenue"": 104931801}, {""id"": 11976, ""title"": ""Legend"", ""genre"": ""Adventure"", ""link"": ""https://www.imdb.com/title/tt0089469/"", ""rating"": 6.219, ""revenue"": 15502112}]"
578,5057,Ridley Scott,Peter Weatherley,Editor,104931801.0,104931801,8.15,"[{""id"": 348, ""title"": ""Alien"", ""genre"": ""Horror"", ""link"": ""https://www.imdb.com/title/tt0078748/"", ""rating"": 8.149, ""revenue"": 104931801}]"
578,5055,Ridley Scott,Derek Vanlint,Cinematographer,104931801.0,104931801,8.15,"[{""id"": 348, ""title"": ""Alien"", ""genre"": ""Horror"", ""link"": ""https://www.imdb.com/title/tt0078748/"", ""rating"": 8.149, ""revenue"": 104931801}]"
